start_time,end_time,time_range,search_name,alert,duration_values,duration,cpu,read_count,write_count,read_bytes,write_bytes,memory_mb
07/25/2025:16:00:00,07/27/2025:16:00:00,"(Timestamp('2025-07-25 16:00:00'), Timestamp('2025-07-27 16:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,3.725,1.75,8497.0,387.0,9486336.0,163840.0,45.46484375
07/25/2025:16:00:00,07/27/2025:16:00:00,"(Timestamp('2025-07-25 16:00:00'), Timestamp('2025-07-27 16:00:00'))",Windows Event For Service Disabled,0,,5.829,1.81,10954.0,463.0,10862592.0,217088.0,44.89453125
02/23/2025:16:00:00,02/25/2025:16:00:00,"(Timestamp('2025-02-23 16:00:00'), Timestamp('2025-02-25 16:00:00'))",Clop Ransomware Known Service Name,0,,23.142,3.18,36427.0,663.0,187072512.0,626688.0,11.16015625
02/23/2025:16:00:00,02/25/2025:16:00:00,"(Timestamp('2025-02-23 16:00:00'), Timestamp('2025-02-25 16:00:00'))",Detect New Local Admin account,0,,25.135,4.430000000000001,83342.0,634.0,200110080.0,589824.0,31.203125
02/23/2025:16:00:00,02/25/2025:16:00:00,"(Timestamp('2025-02-23 16:00:00'), Timestamp('2025-02-25 16:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,27.129,6.65,92892.0,568.0,205185024.0,626688.0,25.12890625
02/23/2025:16:00:00,02/25/2025:16:00:00,"(Timestamp('2025-02-23 16:00:00'), Timestamp('2025-02-25 16:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,38.542,11.73,75212.0,902.0,248782848.0,1056768.0,31.9609375
02/23/2025:16:00:00,02/25/2025:16:00:00,"(Timestamp('2025-02-23 16:00:00'), Timestamp('2025-02-25 16:00:00'))",Kerberoasting spn request with RC4 encryption,0,,22.859,4.24,71094.0,560.0,159006720.0,544768.0,27.08984375
02/23/2025:16:00:00,02/25/2025:16:00:00,"(Timestamp('2025-02-23 16:00:00'), Timestamp('2025-02-25 16:00:00'))",Known Services Killed by Ransomware,3,,29.027,6.06,67344.0,643.0,213131264.0,856064.0,40.07421875
02/23/2025:16:00:00,02/25/2025:16:00:00,"(Timestamp('2025-02-23 16:00:00'), Timestamp('2025-02-25 16:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,26.299,5.48,82878.0,763.0,180088832.0,749568.0,32.4453125
02/23/2025:16:00:00,02/25/2025:16:00:00,"(Timestamp('2025-02-23 16:00:00'), Timestamp('2025-02-25 16:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,56.157,15.08,208108.0,641.0,703303680.0,1282048.0,42.41015625
02/23/2025:16:00:00,02/25/2025:16:00:00,"(Timestamp('2025-02-23 16:00:00'), Timestamp('2025-02-25 16:00:00'))",Windows Event For Service Disabled,1,,30.3,8.03,98617.0,663.0,334098432.0,745472.0,48.4375
12/03/2024:16:00:00,12/05/2024:16:00:00,"(Timestamp('2024-12-03 16:00:00'), Timestamp('2024-12-05 16:00:00'))",Clop Ransomware Known Service Name,0,,23.694,2.5,19327.0,370.0,167124992.0,524288.0,16.6484375
12/03/2024:16:00:00,12/05/2024:16:00:00,"(Timestamp('2024-12-03 16:00:00'), Timestamp('2024-12-05 16:00:00'))",Detect New Local Admin account,0,,27.77,2.82,53233.0,352.0,159768576.0,593920.0,19.96875
12/03/2024:16:00:00,12/05/2024:16:00:00,"(Timestamp('2024-12-03 16:00:00'), Timestamp('2024-12-05 16:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,39.982,7.739999999999999,74323.0,412.0,515080192.0,856064.0,17.33203125
12/03/2024:16:00:00,12/05/2024:16:00:00,"(Timestamp('2024-12-03 16:00:00'), Timestamp('2024-12-05 16:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,32.253,6.930000000000001,50676.0,640.0,388939776.0,761856.0,20.55078125
12/03/2024:16:00:00,12/05/2024:16:00:00,"(Timestamp('2024-12-03 16:00:00'), Timestamp('2024-12-05 16:00:00'))",Kerberoasting spn request with RC4 encryption,0,,28.508,3.98,50775.0,585.0,227950592.0,720896.0,12.4375
12/03/2024:16:00:00,12/05/2024:16:00:00,"(Timestamp('2024-12-03 16:00:00'), Timestamp('2024-12-05 16:00:00'))",Known Services Killed by Ransomware,0,,26.411,5.61,41794.0,503.0,312705024.0,774144.0,20.5625
12/03/2024:16:00:00,12/05/2024:16:00:00,"(Timestamp('2024-12-03 16:00:00'), Timestamp('2024-12-05 16:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,37.114,6.27,63796.0,500.0,391131136.0,835584.0,25.82421875
12/03/2024:16:00:00,12/05/2024:16:00:00,"(Timestamp('2024-12-03 16:00:00'), Timestamp('2024-12-05 16:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,73.497,22.93,195446.0,554.0,1698365440.0,1576960.0,33.94140625
12/03/2024:16:00:00,12/05/2024:16:00:00,"(Timestamp('2024-12-03 16:00:00'), Timestamp('2024-12-05 16:00:00'))",Windows Event For Service Disabled,1,,31.209,8.59,65741.0,516.0,506015744.0,708608.0,36.6953125
07/16/2025:12:00:00,07/18/2025:12:00:00,"(Timestamp('2025-07-16 12:00:00'), Timestamp('2025-07-18 12:00:00'))",Clop Ransomware Known Service Name,0,,3.845,1.5599999999999998,2733.0,371.0,3502080.0,184320.0,21.1875
07/16/2025:12:00:00,07/18/2025:12:00:00,"(Timestamp('2025-07-16 12:00:00'), Timestamp('2025-07-18 12:00:00'))",Detect New Local Admin account,0,,4.457,1.4,11313.0,341.0,20029440.0,131072.0,21.4453125
07/16/2025:12:00:00,07/18/2025:12:00:00,"(Timestamp('2025-07-16 12:00:00'), Timestamp('2025-07-18 12:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,4.276,1.45,13090.0,342.0,4177920.0,135168.0,20.32421875
07/16/2025:12:00:00,07/18/2025:12:00:00,"(Timestamp('2025-07-16 12:00:00'), Timestamp('2025-07-18 12:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,11.258,7.85,12359.0,665.0,36921344.0,352256.0,29.12109375
07/16/2025:12:00:00,07/18/2025:12:00:00,"(Timestamp('2025-07-16 12:00:00'), Timestamp('2025-07-18 12:00:00'))",Kerberoasting spn request with RC4 encryption,0,,3.58,1.7599999999999998,4136.0,547.0,6549504.0,212992.0,12.015625
07/16/2025:12:00:00,07/18/2025:12:00:00,"(Timestamp('2025-07-16 12:00:00'), Timestamp('2025-07-18 12:00:00'))",Known Services Killed by Ransomware,1,,4.004,1.56,8702.0,427.0,9097216.0,180224.0,35.23828125
07/16/2025:12:00:00,07/18/2025:12:00:00,"(Timestamp('2025-07-16 12:00:00'), Timestamp('2025-07-18 12:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,4.027,1.65,13493.0,388.0,9555968.0,126976.0,33.78515625
07/16/2025:12:00:00,07/18/2025:12:00:00,"(Timestamp('2025-07-16 12:00:00'), Timestamp('2025-07-18 12:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,3.3080000000000003,1.6900000000000002,10394.0,406.0,9424896.0,167936.0,43.30859375
07/16/2025:12:00:00,07/18/2025:12:00:00,"(Timestamp('2025-07-16 12:00:00'), Timestamp('2025-07-18 12:00:00'))",Windows Event For Service Disabled,1,,3.775,1.67,14825.0,627.0,11386880.0,290816.0,-15.9296875
07/06/2025:04:00:00,07/08/2025:04:00:00,"(Timestamp('2025-07-06 04:00:00'), Timestamp('2025-07-08 04:00:00'))",Clop Ransomware Known Service Name,0,,2.657,1.48,1047.0,321.0,0.0,94208.0,19.58984375
07/06/2025:04:00:00,07/08/2025:04:00:00,"(Timestamp('2025-07-06 04:00:00'), Timestamp('2025-07-08 04:00:00'))",Detect New Local Admin account,0,,3.366,1.59,10425.0,339.0,2875392.0,110592.0,26.33203125
07/06/2025:04:00:00,07/08/2025:04:00:00,"(Timestamp('2025-07-06 04:00:00'), Timestamp('2025-07-08 04:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,3.116,1.84,11978.0,388.0,7909376.0,122880.0,23.390625
07/06/2025:04:00:00,07/08/2025:04:00:00,"(Timestamp('2025-07-06 04:00:00'), Timestamp('2025-07-08 04:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,10.739,7.720000000000001,11953.0,659.0,28594176.0,315392.0,30.77734375
07/06/2025:04:00:00,07/08/2025:04:00:00,"(Timestamp('2025-07-06 04:00:00'), Timestamp('2025-07-08 04:00:00'))",Kerberoasting spn request with RC4 encryption,0,,2.645,1.68,2393.0,375.0,876544.0,106496.0,25.19921875
07/06/2025:04:00:00,07/08/2025:04:00:00,"(Timestamp('2025-07-06 04:00:00'), Timestamp('2025-07-08 04:00:00'))",Known Services Killed by Ransomware,1,,2.9170000000000003,1.84,8136.0,461.0,8409088.0,155648.0,42.15234375
07/06/2025:04:00:00,07/08/2025:04:00:00,"(Timestamp('2025-07-06 04:00:00'), Timestamp('2025-07-08 04:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,2.822,1.74,13247.0,389.0,9867264.0,126976.0,35.46875
07/06/2025:04:00:00,07/08/2025:04:00:00,"(Timestamp('2025-07-06 04:00:00'), Timestamp('2025-07-08 04:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,2.483,1.88,9742.0,545.0,1048576.0,241664.0,29.1015625
07/06/2025:04:00:00,07/08/2025:04:00:00,"(Timestamp('2025-07-06 04:00:00'), Timestamp('2025-07-08 04:00:00'))",Windows Event For Service Disabled,1,,2.681,2.06,13044.0,463.0,8749056.0,159744.0,48.109375
06/15/2025:12:00:00,06/17/2025:12:00:00,"(Timestamp('2025-06-15 12:00:00'), Timestamp('2025-06-17 12:00:00'))",Clop Ransomware Known Service Name,0,,9.851,1.75,11351.0,388.0,48963584.0,245760.0,21.40234375
06/15/2025:12:00:00,06/17/2025:12:00:00,"(Timestamp('2025-06-15 12:00:00'), Timestamp('2025-06-17 12:00:00'))",Detect New Local Admin account,0,,9.97,2.37,24940.0,403.0,55889920.0,245760.0,25.1875
06/15/2025:12:00:00,06/17/2025:12:00:00,"(Timestamp('2025-06-15 12:00:00'), Timestamp('2025-06-17 12:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,9.851,2.75,30573.0,440.0,56692736.0,258048.0,25.4765625
06/15/2025:12:00:00,06/17/2025:12:00:00,"(Timestamp('2025-06-15 12:00:00'), Timestamp('2025-06-17 12:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,15.097,7.17,26173.0,695.0,64188416.0,401408.0,47.80078125
06/15/2025:12:00:00,06/17/2025:12:00:00,"(Timestamp('2025-06-15 12:00:00'), Timestamp('2025-06-17 12:00:00'))",Kerberoasting spn request with RC4 encryption,0,,9.573,2.33,20246.0,595.0,48291840.0,344064.0,19.95703125
06/15/2025:12:00:00,06/17/2025:12:00:00,"(Timestamp('2025-06-15 12:00:00'), Timestamp('2025-06-17 12:00:00'))",Known Services Killed by Ransomware,1,,9.833,2.6300000000000003,21409.0,536.0,60928000.0,462848.0,18.12890625
06/15/2025:12:00:00,06/17/2025:12:00:00,"(Timestamp('2025-06-15 12:00:00'), Timestamp('2025-06-17 12:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,9.768,2.96,32467.0,440.0,68681728.0,258048.0,35.203125
06/15/2025:12:00:00,06/17/2025:12:00:00,"(Timestamp('2025-06-15 12:00:00'), Timestamp('2025-06-17 12:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,13.468,2.96,47455.0,448.0,104984576.0,376832.0,37.0390625
06/15/2025:12:00:00,06/17/2025:12:00:00,"(Timestamp('2025-06-15 12:00:00'), Timestamp('2025-06-17 12:00:00'))",Windows Event For Service Disabled,0,,10.817,3.24,34912.0,516.0,94482432.0,331776.0,40.953125
05/05/2025:20:00:00,05/07/2025:20:00:00,"(Timestamp('2025-05-05 20:00:00'), Timestamp('2025-05-07 20:00:00'))",Clop Ransomware Known Service Name,0,,16.482,2.07,16312.0,423.0,140337152.0,397312.0,19.8359375
05/05/2025:20:00:00,05/07/2025:20:00:00,"(Timestamp('2025-05-05 20:00:00'), Timestamp('2025-05-07 20:00:00'))",Detect New Local Admin account,0,,19.753,3.49,47042.0,790.0,105897984.0,606208.0,11.26953125
05/05/2025:20:00:00,05/07/2025:20:00:00,"(Timestamp('2025-05-05 20:00:00'), Timestamp('2025-05-07 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,18.311,3.5899999999999994,35799.0,512.0,129646592.0,499712.0,23.61328125
05/05/2025:20:00:00,05/07/2025:20:00:00,"(Timestamp('2025-05-05 20:00:00'), Timestamp('2025-05-07 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,2,,27.013,11.29,32769.0,759.0,165986304.0,679936.0,29.1875
05/05/2025:20:00:00,05/07/2025:20:00:00,"(Timestamp('2025-05-05 20:00:00'), Timestamp('2025-05-07 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,17.46,3.01,28662.0,479.0,116019200.0,425984.0,29.6953125
05/05/2025:20:00:00,05/07/2025:20:00:00,"(Timestamp('2025-05-05 20:00:00'), Timestamp('2025-05-07 20:00:00'))",Known Services Killed by Ransomware,3,,20.069,3.78,29162.0,686.0,158478336.0,692224.0,26.6953125
05/05/2025:20:00:00,05/07/2025:20:00:00,"(Timestamp('2025-05-05 20:00:00'), Timestamp('2025-05-07 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,18.444,4.1000000000000005,42297.0,516.0,155844608.0,483328.0,39.515625
05/05/2025:20:00:00,05/07/2025:20:00:00,"(Timestamp('2025-05-05 20:00:00'), Timestamp('2025-05-07 20:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,23.243,4.84,73687.0,491.0,225107968.0,589824.0,41.37890625
05/05/2025:20:00:00,05/07/2025:20:00:00,"(Timestamp('2025-05-05 20:00:00'), Timestamp('2025-05-07 20:00:00'))",Windows Event For Service Disabled,1,,18.735,5.109999999999999,49400.0,570.0,226840576.0,495616.0,50.30078125
12/18/2024:08:00:00,12/20/2024:08:00:00,"(Timestamp('2024-12-18 08:00:00'), Timestamp('2024-12-20 08:00:00'))",Clop Ransomware Known Service Name,0,,21.042,2.96,24627.0,423.0,125198336.0,503808.0,16.9140625
12/18/2024:08:00:00,12/20/2024:08:00:00,"(Timestamp('2024-12-18 08:00:00'), Timestamp('2024-12-20 08:00:00'))",Detect New Local Admin account,0,,24.28,3.73,48170.0,390.0,138264576.0,544768.0,23.44921875
12/18/2024:08:00:00,12/20/2024:08:00:00,"(Timestamp('2024-12-18 08:00:00'), Timestamp('2024-12-20 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,35.811,8.06,80190.0,515.0,416067584.0,827392.0,24.8125
12/18/2024:08:00:00,12/20/2024:08:00:00,"(Timestamp('2024-12-18 08:00:00'), Timestamp('2024-12-20 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,29.833,6.47,53589.0,486.0,299339776.0,765952.0,23.4375
12/18/2024:08:00:00,12/20/2024:08:00:00,"(Timestamp('2024-12-18 08:00:00'), Timestamp('2024-12-20 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,24.718,4.92,59591.0,483.0,178266112.0,581632.0,24.41796875
12/18/2024:08:00:00,12/20/2024:08:00:00,"(Timestamp('2024-12-18 08:00:00'), Timestamp('2024-12-20 08:00:00'))",Known Services Killed by Ransomware,0,,26.053,5.94,46504.0,488.0,251576320.0,733184.0,34.0625
12/18/2024:08:00:00,12/20/2024:08:00:00,"(Timestamp('2024-12-18 08:00:00'), Timestamp('2024-12-20 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,33.987,7.15,75438.0,510.0,333393920.0,786432.0,34.86328125
12/18/2024:08:00:00,12/20/2024:08:00:00,"(Timestamp('2024-12-18 08:00:00'), Timestamp('2024-12-20 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,59.016,17.96,183030.0,574.0,1200844800.0,1339392.0,44.96875
12/18/2024:08:00:00,12/20/2024:08:00:00,"(Timestamp('2024-12-18 08:00:00'), Timestamp('2024-12-20 08:00:00'))",Windows Event For Service Disabled,1,,29.339,7.86,68700.0,567.0,366727168.0,712704.0,42.30078125
07/21/2025:20:00:00,07/23/2025:20:00:00,"(Timestamp('2025-07-21 20:00:00'), Timestamp('2025-07-23 20:00:00'))",Clop Ransomware Known Service Name,0,,5.7700000000000005,1.2200000000000002,2329.0,123.0,18690048.0,118784.0,15.296875
07/21/2025:20:00:00,07/23/2025:20:00:00,"(Timestamp('2025-07-21 20:00:00'), Timestamp('2025-07-23 20:00:00'))",Detect New Local Admin account,0,,11.044,1.2799999999999998,10254.0,312.0,39649280.0,253952.0,15.96875
07/21/2025:20:00:00,07/23/2025:20:00:00,"(Timestamp('2025-07-21 20:00:00'), Timestamp('2025-07-23 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,10.636,1.34,12249.0,219.0,55521280.0,237568.0,15.83984375
07/21/2025:20:00:00,07/23/2025:20:00:00,"(Timestamp('2025-07-21 20:00:00'), Timestamp('2025-07-23 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,19.38,8.87,12389.0,667.0,89001984.0,602112.0,-46.40234375
07/21/2025:20:00:00,07/23/2025:20:00:00,"(Timestamp('2025-07-21 20:00:00'), Timestamp('2025-07-23 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,5.479,1.3099999999999998,3315.0,240.0,23183360.0,180224.0,17.859375
07/21/2025:20:00:00,07/23/2025:20:00:00,"(Timestamp('2025-07-21 20:00:00'), Timestamp('2025-07-23 20:00:00'))",Known Services Killed by Ransomware,1,,10.065,1.4899999999999998,7338.0,386.0,39124992.0,290816.0,19.9921875
07/21/2025:20:00:00,07/23/2025:20:00:00,"(Timestamp('2025-07-21 20:00:00'), Timestamp('2025-07-23 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,9.688,1.6699999999999997,12537.0,402.0,28282880.0,249856.0,33.77734375
07/21/2025:20:00:00,07/23/2025:20:00:00,"(Timestamp('2025-07-21 20:00:00'), Timestamp('2025-07-23 20:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,6.487,1.58,9359.0,357.0,32337920.0,192512.0,27.671875
07/21/2025:20:00:00,07/23/2025:20:00:00,"(Timestamp('2025-07-21 20:00:00'), Timestamp('2025-07-23 20:00:00'))",Windows Event For Service Disabled,0,,9.609,1.59,12711.0,437.0,38268928.0,253952.0,29.4921875
05/23/2025:16:00:00,05/25/2025:16:00:00,"(Timestamp('2025-05-23 16:00:00'), Timestamp('2025-05-25 16:00:00'))",Clop Ransomware Known Service Name,0,,12.225,2.24,16343.0,410.0,84254720.0,311296.0,20.28515625
05/23/2025:16:00:00,05/25/2025:16:00:00,"(Timestamp('2025-05-23 16:00:00'), Timestamp('2025-05-25 16:00:00'))",Detect New Local Admin account,0,,12.987,2.79,28311.0,363.0,70746112.0,319488.0,25.87109375
05/23/2025:16:00:00,05/25/2025:16:00:00,"(Timestamp('2025-05-23 16:00:00'), Timestamp('2025-05-25 16:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,13.196,3.54,35828.0,460.0,91054080.0,335872.0,19.74609375
05/23/2025:16:00:00,05/25/2025:16:00:00,"(Timestamp('2025-05-23 16:00:00'), Timestamp('2025-05-25 16:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,17.001,6.84,29067.0,721.0,101629952.0,462848.0,29.859375
05/23/2025:16:00:00,05/25/2025:16:00:00,"(Timestamp('2025-05-23 16:00:00'), Timestamp('2025-05-25 16:00:00'))",Kerberoasting spn request with RC4 encryption,0,,12.412,2.94,28557.0,463.0,85520384.0,319488.0,21.59375
05/23/2025:16:00:00,05/25/2025:16:00:00,"(Timestamp('2025-05-23 16:00:00'), Timestamp('2025-05-25 16:00:00'))",Known Services Killed by Ransomware,3,,15.263,3.6,27596.0,505.0,123895808.0,458752.0,37.29296875
05/23/2025:16:00:00,05/25/2025:16:00:00,"(Timestamp('2025-05-23 16:00:00'), Timestamp('2025-05-25 16:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,13.813,3.51,40817.0,658.0,98631680.0,479232.0,-24.15234375
05/23/2025:16:00:00,05/25/2025:16:00:00,"(Timestamp('2025-05-23 16:00:00'), Timestamp('2025-05-25 16:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,17.464,4.359999999999999,72374.0,474.0,154394624.0,458752.0,43.5703125
05/23/2025:16:00:00,05/25/2025:16:00:00,"(Timestamp('2025-05-23 16:00:00'), Timestamp('2025-05-25 16:00:00'))",Windows Event For Service Disabled,1,,16.172,4.24,44947.0,554.0,168148992.0,434176.0,40.85546875
12/07/2024:20:00:00,12/09/2024:20:00:00,"(Timestamp('2024-12-07 20:00:00'), Timestamp('2024-12-09 20:00:00'))",Clop Ransomware Known Service Name,0,,6.841,2.18,18014.0,241.0,63156224.0,180224.0,16.2734375
12/07/2024:20:00:00,12/09/2024:20:00:00,"(Timestamp('2024-12-07 20:00:00'), Timestamp('2024-12-09 20:00:00'))",Detect New Local Admin account,0,,9.609,2.99,39180.0,408.0,60805120.0,327680.0,2.5
12/07/2024:20:00:00,12/09/2024:20:00:00,"(Timestamp('2024-12-07 20:00:00'), Timestamp('2024-12-09 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,23.028,7.49,73412.0,372.0,344858624.0,593920.0,12.74609375
12/07/2024:20:00:00,12/09/2024:20:00:00,"(Timestamp('2024-12-07 20:00:00'), Timestamp('2024-12-09 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,18.951,6.33,49480.0,587.0,234860544.0,503808.0,16.609375
12/07/2024:20:00:00,12/09/2024:20:00:00,"(Timestamp('2024-12-07 20:00:00'), Timestamp('2024-12-09 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,11.335,3.93,50285.0,544.0,187064320.0,372736.0,-45.58203125
12/07/2024:20:00:00,12/09/2024:20:00:00,"(Timestamp('2024-12-07 20:00:00'), Timestamp('2024-12-09 20:00:00'))",Known Services Killed by Ransomware,0,,15.839,5.5,41427.0,555.0,193929216.0,577536.0,-42.0703125
12/07/2024:20:00:00,12/09/2024:20:00:00,"(Timestamp('2024-12-07 20:00:00'), Timestamp('2024-12-09 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,21.239,6.25,63631.0,462.0,324378624.0,507904.0,23.984375
12/07/2024:20:00:00,12/09/2024:20:00:00,"(Timestamp('2024-12-07 20:00:00'), Timestamp('2024-12-09 20:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,51.385,22.43,200081.0,503.0,1144942592.0,1134592.0,20.65625
12/07/2024:20:00:00,12/09/2024:20:00:00,"(Timestamp('2024-12-07 20:00:00'), Timestamp('2024-12-09 20:00:00'))",Windows Event For Service Disabled,0,,19.813,7.09,60201.0,462.0,303644672.0,483328.0,26.22265625
04/13/2025:12:00:00,04/15/2025:12:00:00,"(Timestamp('2025-04-13 12:00:00'), Timestamp('2025-04-15 12:00:00'))",Clop Ransomware Known Service Name,0,,21.056,2.76,28835.0,431.0,151154688.0,479232.0,17.69140625
04/13/2025:12:00:00,04/15/2025:12:00:00,"(Timestamp('2025-04-13 12:00:00'), Timestamp('2025-04-15 12:00:00'))",Detect New Local Admin account,0,,26.959,3.51,49449.0,641.0,151273472.0,704512.0,17.0
04/13/2025:12:00:00,04/15/2025:12:00:00,"(Timestamp('2025-04-13 12:00:00'), Timestamp('2025-04-15 12:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,26.775,5.08,66387.0,435.0,253992960.0,602112.0,17.26171875
04/13/2025:12:00:00,04/15/2025:12:00:00,"(Timestamp('2025-04-13 12:00:00'), Timestamp('2025-04-15 12:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,32.404,11.8,55947.0,786.0,243916800.0,905216.0,20.515625
04/13/2025:12:00:00,04/15/2025:12:00:00,"(Timestamp('2025-04-13 12:00:00'), Timestamp('2025-04-15 12:00:00'))",Kerberoasting spn request with RC4 encryption,0,,23.556,3.890000000000001,51539.0,469.0,160100352.0,548864.0,20.78125
04/13/2025:12:00:00,04/15/2025:12:00:00,"(Timestamp('2025-04-13 12:00:00'), Timestamp('2025-04-15 12:00:00'))",Known Services Killed by Ransomware,3,,27.82,4.569999999999999,46916.0,546.0,252735488.0,802816.0,26.91015625
04/13/2025:12:00:00,04/15/2025:12:00:00,"(Timestamp('2025-04-13 12:00:00'), Timestamp('2025-04-15 12:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,27.03,5.87,68517.0,684.0,255696896.0,733184.0,-35.9296875
04/13/2025:12:00:00,04/15/2025:12:00:00,"(Timestamp('2025-04-13 12:00:00'), Timestamp('2025-04-15 12:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,48.146,10.46,146501.0,628.0,678666240.0,1191936.0,36.62890625
04/13/2025:12:00:00,04/15/2025:12:00:00,"(Timestamp('2025-04-13 12:00:00'), Timestamp('2025-04-15 12:00:00'))",Windows Event For Service Disabled,1,,27.209,6.41,73052.0,605.0,369827840.0,671744.0,44.921875
01/17/2025:08:00:00,01/19/2025:08:00:00,"(Timestamp('2025-01-17 08:00:00'), Timestamp('2025-01-19 08:00:00'))",Clop Ransomware Known Service Name,0,,46.923,3.810000000000001,45703.0,540.0,492007424.0,1028096.0,17.203125
01/17/2025:08:00:00,01/19/2025:08:00:00,"(Timestamp('2025-01-17 08:00:00'), Timestamp('2025-01-19 08:00:00'))",Detect New Local Admin account,0,,47.118,5.24,79725.0,408.0,358105088.0,991232.0,20.7265625
01/17/2025:08:00:00,01/19/2025:08:00:00,"(Timestamp('2025-01-17 08:00:00'), Timestamp('2025-01-19 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,54.314,10.44,123283.0,603.0,645083136.0,1175552.0,21.75390625
01/17/2025:08:00:00,01/19/2025:08:00:00,"(Timestamp('2025-01-17 08:00:00'), Timestamp('2025-01-19 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,55.865,11.89,95870.0,887.0,733368320.0,1323008.0,31.0703125
01/17/2025:08:00:00,01/19/2025:08:00:00,"(Timestamp('2025-01-17 08:00:00'), Timestamp('2025-01-19 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,47.025,6.3,92119.0,794.0,478904320.0,1134592.0,6.76171875
01/17/2025:08:00:00,01/19/2025:08:00:00,"(Timestamp('2025-01-17 08:00:00'), Timestamp('2025-01-19 08:00:00'))",Known Services Killed by Ransomware,3,,48.023,8.32,84137.0,843.0,518303744.0,1400832.0,-28.01171875
01/17/2025:08:00:00,01/19/2025:08:00:00,"(Timestamp('2025-01-17 08:00:00'), Timestamp('2025-01-19 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,51.271,8.95,113146.0,806.0,521019392.0,1241088.0,18.8359375
01/17/2025:08:00:00,01/19/2025:08:00:00,"(Timestamp('2025-01-17 08:00:00'), Timestamp('2025-01-19 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,99.196,26.39,312379.0,1146.0,1938833408.0,2338816.0,26.3203125
01/17/2025:08:00:00,01/19/2025:08:00:00,"(Timestamp('2025-01-17 08:00:00'), Timestamp('2025-01-19 08:00:00'))",Windows Event For Service Disabled,1,,50.865,10.86,125000.0,722.0,659423232.0,1159168.0,39.84765625
